;Anio;Trimestre;Accesos por cada 100 hogares;Accesos por cada 100 hab;id_provincia
446;2018;2;60,23679161402031;17,931877810369247;15
447;2018;2;50,147894623963396;15,42558308937726;16
448;2018;2;39,93719209989731;9,673102808845783;17
449;2018;2;32,94664884868421;8,392841711641646;18
450;2018;2;15,150424491351385;4,336137508962927;19
451;2018;2;33,33236451006607;9,919588050940062;20
452;2018;2;62,57079239957442;19,675591530682105;21
453;2018;2;35,256464211164236;8,750160589339375;22
454;2018;2;91,60519629538562;27,162316515991055;23
455;2018;2;41,512563170017415;10,283671207148597;24
456;2018;1;62,62621166168454;20,27965291057949;1
457;2018;1;106,23567174586837;44,562961320417855;2
458;2018;1;32,79361613741535;8,342098537275874;3
459;2018;1;30,829927645702472;8,240328535251999;4
460;2018;1;53,71560488248906;16,466326556340928;5
461;2018;1;63,51716965201617;19,447381073339752;7
462;2018;1;32,66346087317512;8,60133260210877;6
463;2018;1;48,68120241785722;14,555673456325385;8
464;2018;1;21,404310259211442;5,4480098282582645;9
465;2018;1;23,121260875677535;5,912829505826147;10
466;2018;1;71,75163692275797;23,64124866231016;11
467;2018;1;51,44351011244806;13,694770063119927;12
468;2018;1;37,07215110240331;10,345843091967911;13
469;2018;1;30,95673588446963;8,432278416607307;14
470;2018;1;61,517390351563726;18,31283869735193;15
471;2018;1;49,816861312232405;15,323567091543692;16
472;2018;1;39,775591632918804;9,633845443846392;17
473;2018;1;32,60917745169287;8,306800710570991;18
474;2018;1;15,14879034827491;4,335615022675048;19
475;2018;1;33,55275989857616;9,98473486255572;20
476;2018;1;62,28199844300957;19,584682368757406;21
477;2018;1;34,9882694482421;8,683504190530646;22
478;2018;1;65,19963702359347;19,33152333431171;23
479;2018;1;41,176009388866156;10,200177350055142;24
480;2017;4;57,609615290258205;18,61464924835486;1
481;2017;4;122,89742418734991;51,6167209151056;2
482;2017;4;28,620950093924897;7,280600419229377;3
483;2017;4;30,808158111236537;8,234501979468078;4
484;2017;4;51,46309626749354;15,77581593080522;5
485;2017;4;63,33262565207773;19,390857786793124;7
486;2017;4;32,51511831118755;8,562263620309615;6
487;2017;4;47,885245293746834;14,317635180183578;8
488;2017;4;21,270976689249718;5,414060072151437;9
489;2017;4;22,742083716267025;5,81583543877829;10
490;2017;4;71,04976106378558;23,409929773918797;11
491;2017;4;51,56847440546175;13,727965660359493;12
492;2017;4;33,32562553415048;9,300280994440511;13
493;2017;4;31,14218485379854;8,482789477895514;14
494;2017;4;61,24232317785096;18,2308851652642;15
495;2017;4;49,37562976824529;15,187813662722721;16
496;2017;4;39,79624247145896;9,638816535753657;17
497;2017;4;30,29992919128174;7,718528602820455;18
498;2017;4;10,586731069754228;3,0299272402737993;19
499;2017;4;28,912492882806827;8,603821648608145;20
500;2017;4;61,7127712196729;19,405680474329014;21
501;2017;4;29,126386109501063;7,228687949666727;22
502;2017;4;59,89413596263622;17,758493353028065;23
503;2017;4;39,8968735176797;9,883286960651205;24
504;2017;3;55,62938339533962;17,935870973592106;1
505;2017;3;121,85832590969336;51,2444496511116;2
506;2017;3;32,49092567790524;8,265091234974188;3
507;2017;3;29,975925647657625;8,012103738024656;4
508;2017;3;46,21537746651841;14,16737183585357;5
509;2017;3;62,30700225296333;19,076953915608296;7
510;2017;3;32,16543574593796;8,470212670540503;6
511;2017;3;45,95812167017718;13,741494179292031;8
512;2017;3;21,350384380070757;5,43429504811395;9
513;2017;3;22,64536299508256;5,791142800512126;10
514;2017;3;69,13993701142644;22,780807976856142;11
515;2017;3;51,46525230494696;13,700651079810719;12
516;2017;3;35,70493177720565;9,964323465862444;13
517;2017;3;30,205990933031902;8,227833589371523;14
518;2017;3;60,8304131050389;18,10848135178631;15
519;2017;3;48,518658939500625;14,924361907723748;16
520;2017;3;39,839700806907416;9,649427484390076;17
521;2017;3;32,36688935995978;8,245115565495915;18
522;2017;3;15,477861790298098;4,429809174940647;19
523;2017;3;33,29182971658959;9,907366563740627;20
524;2017;3;60,90635563451515;19,152164898849556;21
525;2017;3;35,12104488438485;8,716515836151316;22
526;2017;3;65,74180473434595;19,492764396867877;23
527;2017;3;39,69537916123259;9,833448455500244;24
528;2017;2;56,272144161691315;18,104156481000473;1
529;2017;2;124,06139375642523;52,236738675121046;2
530;2017;2;25,97712106768351;6,608185687419579;3
531;2017;2;29,045524775453423;7,763587198662014;4
532;2017;2;35,54601117914412;10,897114883440475;5
533;2017;2;58,973528908003566;18,05661531060883;7
534;2017;2;31,38612136835505;8,265165616133114;6
535;2017;2;45,38933102824724;13,571663585663645;8
536;2017;2;19,965076445261992;5,0818187061685505;9
537;2017;2;22,403415894624064;5,729417105648426;10
538;2017;2;63,49352648099681;20,920811368324546;11
539;2017;2;16,203445806143563;4,313641371128342;12
540;2017;2;31,75860536139077;8,863231962926129;13
541;2017;2;30,089248025085933;8,196262181174568;14
542;2017;2;61,91013427666159;18,43063459528346;15
543;2017;2;46,02080512293318;14,1565144707972;16
544;2017;2;32,739420263626215;7,929941866624195;17
545;2017;2;26,96461612024698;6,869062671706707;18
546;2017;2;9,513970314868304;2,7229996991951935;19
547;2017;2;26,248619828709554;7,812000426302888;20
548;2017;2;52,26961123969867;16,436519275562326;21
549;2017;2;14,118988073971998;3,5041532386183105;22
550;2017;2;68,46322075955756;20,30130511507835;23
551;2017;2;38,18623365639289;9,459823731438563;24
552;2017;1;58,57400244920328;18,804855031011677;1
553;2017;1;108,36920836560806;45,687714654171046;2
554;2017;1;25,659350838021506;6,527341318167275;3
555;2017;1;28,62166053842791;7,65022534015797;4
556;2017;1;35,662220237763016;10,932503392025788;5
557;2017;1;57,65332959287443;17,652242570602198;7
558;2017;1;30,940600109644144;8,147787146784857;6
559;2017;1;44,907273687041226;13,427434245008815;8
560;2017;1;19,842489178645863;5,050590921688212;9
561;2017;1;22,756985962232346;5,81976940765058;10
562;2017;1;62,66928104575163;20,649049712429974;11
563;2017;1;16,19552414605418;4,311444393660782;12
564;2017;1;31,843012770179662;8,886706245725367;13
565;2017;1;29,522202363131044;8,041713210556319;14
566;2017;1;61,02302006782746;18,166254008454768;15
567;2017;1;46,02953874119518;14,158945655638249;16
568;2017;1;32,57548931482305;7,8901262912821775;17
569;2017;1;27,03676098842391;6,887390312005832;18
570;2017;1;9,545500193678896;2,7319835263877543;19
571;2017;1;26,52499173785465;7,89382704275053;20
572;2017;1;51,970107692080425;16,34225474583628;21
573;2017;1;14,702119493368587;3,6488508898009986;22
574;2017;1;68,91974851288131;20,435486705666722;23
575;2017;1;37,90016075894098;9,388852799951817;24
576;2016;4;61,236587430356856;18,578640735833826;1
577;2016;4;120,63133173632356;45,78373827727234;2
578;2016;4;26,543515589961913;6,720813040873304;3
579;2016;4;28,786656085255263;7,653240095890541;4
580;2016;4;36,07290546427898;10,959254911598952;5
581;2016;4;57,696719154378975;17,57129145976522;7
582;2016;4;30,98107037649768;8,119896031116928;6
583;2016;4;45,208402854677;13,451982739190726;8
584;2016;4;19,84823607816392;5,02928480990009;9
585;2016;4;22,651387008241425;5,758804384392255;10
586;2016;4;63,016182768654026;20,670760836407798;11
587;2016;4;16,45531638401623;4,350562085368715;12
588;2016;4;32,10735338479002;8,910941733480245;13
589;2016;4;29,720149807797423;8,047024567428018;14
590;2016;4;60,873667228199054;17,993247493890816;15
591;2016;4;46,38521035065572;14,170250609480686;16
592;2016;4;32,69411973937546;7,865487548426057;17
593;2016;4;27,292421452197058;6,913287316652287;18
594;2016;4;9,640682435370556;2,7410268293938924;19
595;2016;4;27,04676021484584;7,940780215262837;20
596;2016;4;52,19105023718895;16,345011971501133;21
597;2016;4;15,067847510433346;3,719720429331573;22
598;2016;4;70,30526590539473;20,57132386392357;23
599;2016;4;37,9807622036193;9,349553397483637;24
600;2016;3;60,14329545468815;18,295308597951934;1
601;2016;3;120,77287775101534;45,85472026772204;2
602;2016;3;26,48067675746367;6,72059087375157;3
603;2016;3;28,910749068480953;7,706877803276395;4
604;2016;3;36,17869442878647;11,041169584989312;5
605;2016;3;58,24381625803197;17,78550480431242;7
606;2016;3;31,066878826051184;8,161726730902307;6
607;2016;3;45,43514088447326;13,552371996148606;8
608;2016;3;18,639708302862847;4,733748023050463;9
609;2016;3;22,605154265256864;5,76400350138348;10
610;2016;3;61,73178543650905;20,294829381412075;11
611;2016;3;17,074559106484113;4,529887087279927;12
612;2016;3;32,08835884566649;8,930444449562124;13
613;2016;3;29,905385775898186;8,121652823521027;14
614;2016;3;60,21485088853954;17,862151015228427;15
615;2016;3;46,38796536215942;14,220201565227184;16
616;2016;3;32,95583168118035;7,955372391224448;17
617;2016;3;27,31712713599077;6,939188629814689;18
618;2016;3;9,630539686885157;2,7472425273887247;19
619;2016;3;26,835201895450698;7,932484607529773;20
620;2016;3;52,67215036886248;16,529361932364445;21
621;2016;3;15,329646578472886;3,794480871177055;22
622;2016;3;68,94049249100736;20,307103192524696;23
623;2016;3;37,89736341023836;9,358616360369721;24
624;2016;2;59,33852679105808;18,098684568289556;1
625;2016;2;120,03953504825309;45,59375712104128;2
626;2016;2;26,074188059740646;6,632980570132604;3
627;2016;2;28,5935505552226;7,642896733294073;4
628;2016;2;36,12438565556337;11,074824787933132;5
629;2016;2;57,54798052828644;17,620348014320207;7
630;2016;2;30,580162046616557;8,053039893831306;6
631;2016;2;44,73887454518738;13,377306134693265;8
632;2016;2;19,370070664563997;4,930439412017454;9
633;2016;2;21,888281043576683;5,597761384701527;10
634;2016;2;60,43686025737927;19,91385540427254;11
635;2016;2;16,878902611111524;4,4934890589340855;12
636;2016;2;32,12597179442594;8,96594364845842;13
637;2016;2;29,239512823021975;7,964976216879448;14
638;2016;2;59,098285533662036;17,594175765043765;15
639;2016;2;46,240113078127436;14,224291356155328;16
640;2016;2;32,08172602508202;7,770812428027119;17
641;2016;2;27,34078151409113;6,964997582946448;18
642;2016;2;9,603733851602321;2,7487304539676813;19
643;2016;2;26,728911725319804;7,955357767523354;20
644;2016;2;52,436477259371124;16,489119309020037;21
645;2016;2;15,888925047306124;3,943453095409565;22
646;2016;2;67,71824288255286;20,081326844262296;23
647;2016;2;37,23568289338424;9,224512334342581;24
648;2016;1;57,33590782254113;17,53507921643952;1
649;2016;1;115,16005888884817;43,75778412718348;2
650;2016;1;25,910217981190538;6,606879526910472;3
651;2016;1;28,07514644775236;7,524734075579937;4
652;2016;1;36,0927055378499;11,115931499378867;5
653;2016;1;55,283092783740216;16,972666239608547;7
654;2016;1;30,080785004133055;7,940601449315725;6
655;2016;1;43,84596814466226;13,142540095674788;8
656;2016;1;19,041878369434937;4,858053690123639;9
657;2016;1;21,41001128856396;5,491800261988138;10
658;2016;1;57,84086865504526;19,101771424266833;11
659;2016;1;16,83351837249417;4,4969582015400285;12
660;2016;1;32,12333888801278;8,990567825336337;13
661;2016;1;28,36765259095629;7,751215322654614;14
662;2016;1;55,75393700425406;16,65921009321782;15
663;2016;1;45,83512638708331;14,14929460475045;16
664;2016;1;31,315545971153234;7,6113150931071925;17
665;2016;1;27,330794110004312;6,982387580659241;18
666;2016;1;9,586346282770212;2,752950183918377;19
667;2016;1;26,865862521449994;8,051419802811122;20
668;2016;1;51,27734085407622;16,157804349232396;21
669;2016;1;16,205749206821952;4,032855070541266;22
670;2016;1;65,83304163135006;19,6541853628346;23
671;2016;1;36,72477136636591;9,127106142747772;24
672;2015;4;58,29182182733718;17,683348856285942;1
673;2015;4;118,13036321153807;44,832983780989366;2
674;2015;4;26,23945178859185;6,643394374998431;3
675;2015;4;28,35056623514143;7,53670916277073;4
676;2015;4;36,89017827786587;11,205552103480567;5
677;2015;4;57,364881766079215;17,46916799414709;7
678;2015;4;30,33643144533882;7,950363156694786;6
679;2015;4;44,10854807300098;13,123962308090587;8
680;2015;4;19,06549151678632;4,8305631271657905;9
681;2015;4;21,47147379391073;5,458341251601313;10
682;2015;4;58,75633720012275;19,272161272149656;11
683;2015;4;17,315778648410653;4,577775134234902;12
684;2015;4;32,48895249500142;9,015907568565332;13
685;2015;4;28,686658891542372;7,766317103077486;14
686;2015;4;58,2893377687955;17,22630452981118;15
687;2015;4;46,43948111494307;14,185024658290292;16
688;2015;4;31,593492648071866;7,599850568087338;17
689;2015;4;27,6648539357743;7,007150043164227;18
690;2015;4;9,705768984506312;2,759291577250979;19
691;2015;4;27,74476906647967;8,143243109871943;20
692;2015;4;52,60808978585806;16,474943169318767;21
693;2015;4;17,00497803803607;4,197822731421939;22
694;2015;4;66,46220433623792;19,441920240938828;23
695;2015;4;37,06217328329588;9,122607419100433;24
696;2015;3;57,68868105608009;17,5478839831824;1
697;2015;3;118,28921116431961;44,91109222814752;2
698;2015;3;25,863781184637624;6,5638473961451576;3
699;2015;3;27,963072793479412;7,454020298824401;4
700;2015;3;36,81180991463324;11,233578169758335;5
701;2015;3;57,08340378951846;17,430734989025318;7
702;2015;3;30,16741240901903;7,9251911359201195;6
703;2015;3;43,67718163526334;13,027710914374044;8
704;2015;3;18,836751773785252;4,783639923880968;9
705;2015;3;21,2703333470887;5,423454555427568;10
706;2015;3;57,96395975091518;19,055588379965016;11
707;2015;3;17,151129442032545;4,550079085806065;12
708;2015;3;32,49199583186653;9,042401990754488;13
709;2015;3;28,306345093436885;7,687041384274881;14
710;2015;3;54,59931489671118;16,195213031371225;15
711;2015;3;46,389186656745146;14,21984560217436;16
712;2015;3;31,175945212858434;7,525378783060509;17
713;2015;3;27,66538565566005;7,027462887351242;18
714;2015;3;9,70650326873876;2,7688118552652248;19
715;2015;3;27,606060983429437;8,159354482038923;20
716;2015;3;52,14595474084349;16,3639671637834;21
717;2015;3;17,11882253135319;4,237302719178804;22
718;2015;3;74,85845784033849;22,04802112197417;23
719;2015;3;36,61035952774264;9,04046893117945;24
720;2015;2;56,80280561439208;17,32566254457297;1
721;2015;2;116,06627091860372;44,08485428379352;2
722;2015;2;25,45341804469818;6,475144864314208;3
723;2015;2;27,46453938839946;7,341229538625331;4
724;2015;2;36,58246720458481;11,215678099350221;5
725;2015;2;55,86916350781819;17,106520102782877;7
726;2015;2;29,584012668108493;7,790823368355694;6
727;2015;2;42,93197901645878;12,837181261223597;8
728;2015;2;18,36026720527858;4,673478484721786;9
729;2015;2;20,287219077594944;5,188392481356063;10
730;2015;2;56,70766522530004;18,685329046975873;11
731;2015;2;16,883190981963825;4,494678751214943;12
732;2015;2;32,49199583186653;9,068294493026901;13
733;2015;2;27,34768244882168;7,4498150149300955;14
734;2015;2;53,117336593231435;15,814175161962616;15
735;2015;2;45,97612013432327;14,14343856592951;16
736;2015;2;30,46112384270092;7,378443804380798;17
737;2015;2;27,64305342045848;7,042097078751527;18
738;2015;2;9,707971837203658;2,778618445940834;19
739;2015;2;27,072245027448233;8,058063850217536;20
740;2015;2;51,17653890867876;16,093025858679276;21
741;2015;2;17,110566632982863;4,2466687085071415;22
742;2015;2;74,50787431664719;22,095953780047246;23
743;2015;2;35,68770560918727;8,841187690702666;24
744;2015;1;56,37048433026737;17,241393436944044;1
745;2015;1;114,89699714890288;43,65872499007399;2
746;2015;1;25,10946633078758;6,4030169907943355;3
747;2015;1;26,649591220305552;7,143089175357747;4
748;2015;1;37,612780685907914;11,585798774556789;5
749;2015;1;54,69734650188214;16,79362190248589;7
750;2015;1;28,95019128190928;7,642568763996284;6
751;2015;1;42,06519337351208;12,609336086982932;8
752;2015;1;18,12270367397183;4,62384901660949;9
753;2015;1;19,68971363262363;5,050879913471037;10
754;2015;1;55,50803232733774;18,332348933631966;11
755;2015;1;16,703201787413843;4,462324463144091;12
756;2015;1;32,36588756051825;9,059236417534116;13
757;2015;1;26,305604105190643;7,1884830279667495;14
758;2015;1;51,95443673810251;15,526250068921229;15
759;2015;1;45,32694907202778;13,99387526238606;16
760;2015;1;30,00978823344275;7,2946429647847415;17
761;2015;1;27,553192759766446;7,039582453142129;18
762;2015;1;9,716048963760594;2,790401457622043;19
763;2015;1;27,994863943494483;8,391896957421542;20
764;2015;1;50,24449475931921;15,832773292036375;21
765;2015;1;17,0558169911586;4,2444689547784344;22
766;2015;1;74,23495170010268;22,16715476458662;23
767;2015;1;35,07860688538978;8,71860866450986;24
768;2014;4;56,09433653019754;17,0147634301905;1
769;2014;4;114,89676550801623;43,604620676636536;2
770;2014;4;25,513779082747998;6,459254980059493;3
771;2014;4;21,87078320023224;5,81368220415458;4
772;2014;4;40,24927468450274;12,22355578461917;5
773;2014;4;54,69689679332299;16,655707331301695;7
774;2014;4;23,56243099277512;6,174655065970425;6
775;2014;4;36,0254708519679;10,718328095183363;8
776;2014;4;17,956311361695214;4,549162969289201;9
777;2014;4;19,59941818052116;4,982003512117359;10
778;2014;4;51,273133452228585;16,816524623987434;11
779;2014;4;17,01075088723615;4,496901902725229;12
780;2014;4;32,63838187615034;9,056377705209336;13
781;2014;4;24,162430605588312;6,540662222041546;14
782;2014;4;52,554989697249574;15,52866412077054;15
783;2014;4;45,47806275120403;13,889530185847859;16
784;2014;4;29,534861619577978;7,103785883014793;17
785;2014;4;28,037145714560673;7,100961754619733;18
786;2014;4;9,786393366351197;2,7819569555272006;19
787;2014;4;27,802678969652344;8,15757414246012;20
788;2014;4;49,999623023482705;15,657532856900755;21
789;2014;4;17,26920158364512;4,26296198713424;22
790;2014;4;66,13781947338316;19,341882280727507;23
791;2014;4;35,32087516932818;8,693215352295233;24
792;2014;3;56,754739164071026;17,26299843234104;1
793;2014;3;113,8005123324155;43,20639959292724;2
794;2014;3;24,706121305327624;6,269890252791938;3
795;2014;3;21,112666705262427;5,627757222300207;4
796;2014;3;40,59867094427454;12,388234071451354;5
797;2014;3;54,23361028299935;16,5601374978714;7
798;2014;3;22,78753503515243;5,9862826719116935;6
799;2014;3;34,981647333712985;10,433826435850124;8
800;2014;3;17,771314831468263;4,5129252671268265;9
801;2014;3;18,368534215570367;4,68339443034039;10
802;2014;3;55,78120173850417;18,33753400191527;11
803;2014;3;16,50671327406722;4,379035874747908;12
804;2014;3;32,313179561655694;8,992236937014606;13
805;2014;3;23,567356954345527;6,399773666851879;14
806;2014;3;56,39541102706976;16,726688649309313;15
807;2014;3;46,196187157830146;14,159932806209634;16
808;2014;3;29,2226843537979;7,053549273694012;17
809;2014;3;27,854244478102746;7,0752480415613945;18
810;2014;3;9,711210759672754;2,770051341285783;19
811;2014;3;28,231942904274984;8,34323913237982;20
812;2014;3;49,19588444557267;15,437988654617879;21
813;2014;3;16,49220390830193;4,082169590293595;22
814;2014;3;65,68610204476191;19,344392262780588;23
815;2014;3;33,94375582221807;8,381678430058432;24
816;2014;2;55,06141695143392;16,794925434991658;1
817;2014;2;113,1433524754098;42,974776961427445;2
818;2014;2;24,703118860058403;6,284355435383139;3
819;2014;2;20,95799636749445;5,602127567276613;4
820;2014;2;41,41020981991258;12,696289361395674;5
821;2014;2;53,448126115625996;16,365408420405306;7
822;2014;2;22,575613003243586;5,945267054468535;6
823;2014;2;34,687432371459764;10,372072065869386;8
824;2014;2;17,54041175485166;4,464869672895974;9
825;2014;2;18,706060999413573;4,784095434078587;10
826;2014;2;49,70759616034458;16,379048903362197;11
827;2014;2;16,502564816345664;4,3933834187878436;12
828;2014;2;32,098238150241194;8,95860097015214;13
829;2014;2;23,367747601299843;6,365807425994047;14
830;2014;2;50,84274905844866;15,137568029498313;15
831;2014;2;45,33491032014632;13,946569423268942;16
832;2014;2;28,914594000862877;7,004015501526469;17
833;2014;2;27,782697817958912;7,077771062624967;18
834;2014;2;9,717910199871824;2,781512264860477;19
835;2014;2;29,377007153054272;8,744673181156902;20
836;2014;2;48,39035138670138;15,216957428230305;21
837;2014;2;16,695567347354444;4,143683147939005;22
838;2014;2;64,35604517159936;19,08631433655622;23
839;2014;2;33,94452688568229;8,409488588173268;24
840;2014;1;54,570072879439756;16,692346018019045;1
841;2014;1;112,25412278926913;42,655071630586406;2
842;2014;1;24,251751254585553;6,184614520776599;3
843;2014;1;20,71853886384081;5,553671463702625;4
844;2014;1;41,23521807972435;12,703590133239262;5
845;2014;1;52,517847544006315;16,125183143749393;7
846;2014;1;22,316716713838876;5,891708288681968;6
847;2014;1;34,367121821250166;10,302247104839328;8
848;2014;1;17,418451079368708;4,444467754793774;9
849;2014;1;18,41535244687765;4,724302778829112;10
850;2014;1;48,42532103828204;15,994061954006705;11
851;2014;1;16,294104815837528;4,353174900044055;12
852;2014;1;31,91312298660578;8,933318322823283;13
853;2014;1;23,13653864847733;6,323160981949705;14
854;2014;1;49,79160519138556;14,882265766507492;15
855;2014;1;44,913957131788514;13,867842232252002;16
856;2014;1;28,699559509630678;6,976877486214764;17
857;2014;1;27,59549302299609;7,050796578649686;18
858;2014;1;9,347207842190002;2,684668505334274;19
859;2014;1;28,939093063577776;8,677326900880571;20
860;2014;1;47,84766256547095;15,077800919408592;21
861;2014;1;16,309923503967603;4,058899015580628;22
862;2014;1;63,965925574153744;19,10492102645171;23
863;2014;1;33,4209747934719;8,307214637543202;24
